DBH,H,WD,Continent,S,SS,AGB,Rainfall,OldGrowth,ForestType,DryMonths,Altitude,SP
72.9,47.4,0.8,Africa,Gabon,gabon,5650.48,,,,,,55
74.1,31.4,0.57,Africa,Gabon,gabon,4548.09,,,,,,9
75.4,33.7,0.66,Africa,Gabon,gabon,5528.51,,,,,,43
76.1,42.9,0.66,Africa,Gabon,gabon,6099.25,,,,,,43
76.4,43.0,0.46,Africa,Gabon,gabon,3406.91,,,,,,27
76.4,40.3,0.61,Africa,Gabon,gabon,5113.52,,,,,,40
77.4,41.5,0.66,Africa,Gabon,gabon,6778.92,,,,,,43
79.1,41.7,0.92,Africa,Gabon,gabon,14756.28,,,,,,3
79.5,38.5,0.76,Africa,Gabon,gabon,6925.19,,,,,,31
79.6,43.7,0.8,Africa,Gabon,gabon,4388.14,,,,,,55
79.9,31.8,0.57,Africa,Gabon,gabon,2540.93,,,,,,9
79.9,39.1,0.72,Africa,Gabon,gabon,6887.79,,,,,,34
80.1,44.9,0.61,Africa,Gabon,gabon,8440.24,,,,,,40
80.5,41.4,0.66,Africa,Gabon,gabon,7245.16,,,,,,43
80.5,44.8,0.8,Africa,Gabon,gabon,6375.64,,,,,,55
82.4,39.6,0.92,Africa,Gabon,gabon,11249.67,,,,,,3
83.4,41.0,0.46,Africa,Gabon,gabon,5705.91,,,,,,27
85.3,45.1,0.5,Africa,Gabon,gabon,5295.96,,,,,,13
85.8,42.1,0.5,Africa,Gabon,gabon,2967.47,,,,,,13
85.9,37.0,0.92,Africa,Gabon,gabon,10293.8,,,,,,3
85.9,31.3,0.57,Africa,Gabon,gabon,5152.21,,,,,,9
86.1,45.9,0.66,Africa,Gabon,gabon,11174.04,,,,,,43
88.0,40.4,0.5,Africa,Gabon,gabon,5497.54,,,,,,13
88.3,42.7,0.92,Africa,Gabon,gabon,11631.97,,,,,,3
90.4,44.8,0.46,Africa,Gabon,gabon,3614.9,,,,,,27
91.0,35.5,0.72,Africa,Gabon,gabon,10176.71,,,,,,34
91.4,30.3,0.57,Africa,Gabon,gabon,6189.17,,,,,,9
92.6,40.1,0.72,Africa,Gabon,gabon,8784.62,,,,,,34
93.8,31.3,0.57,Africa,Gabon,gabon,5130.72,,,,,,9
98.7,44.7,0.66,Africa,Gabon,gabon,14374.99,,,,,,43
98.7,42.7,0.46,Africa,Gabon,gabon,7795.79,,,,,,27
101.9,47.2,0.8,Africa,Gabon,gabon,11525.84,,,,,,55
104.2,46.0,0.66,Africa,Gabon,gabon,12225.38,,,,,,43
104.9,43.5,0.61,Africa,Gabon,gabon,6685.88,,,,,,40
107.0,39.3,0.66,Africa,Gabon,gabon,7130.94,,,,,,43
109.4,30.3,0.57,Africa,Gabon,gabon,5129.13,,,,,,9
83.6,40.0,0.67,Americas,Ghana,ghana,9200.0,,,,,,29
65.0,32.5,0.62,Americas,Ghana,ghana,2990.0,,,,,,35
20.5,21.2,0.23,Americas,Ghana,ghana,100.0,,,,,,66
29.5,22.5,0.27,Americas,Ghana,ghana,300.0,,,,,,62
35.5,12.0,0.26,Americas,Ghana,ghana,390.0,,,,,,67
132.0,45.0,0.54,Americas,Ghana,ghana,15380.0,,,,,,7
170.0,51.0,0.26,Americas,Ghana,ghana,17050.0,,,,,,67
23.6,23.4,0.56,Americas,Ghana,ghana,380.0,,,,,,5
9.0,9.3,0.42,Americas,Ghana,ghana,60.0,,,,,,25
98.0,43.7,0.65,Americas,Ghana,ghana,12070.0,,,,,,37
13.2,15.7,0.65,Americas,Ghana,ghana,170.0,,,,,,37
12.8,13.0,0.62,Americas,Ghana,ghana,90.0,,,,,,35
71.5,45.5,0.5,Americas,Ghana,ghana,5100.0,,,,,,13
6.5,8.1,0.78,Americas,Ghana,ghana,10.0,,,,,,45
7.3,5.1,0.58,Americas,Ghana,ghana,20.0,,,,,,12
12.4,12.0,0.62,Americas,Ghana,ghana,70.0,,,,,,35
31.0,22.0,0.61,Americas,Ghana,ghana,840.0,,,,,,40
32.5,27.5,0.61,Americas,Ghana,ghana,700.0,,,,,,40
48.1,35.6,0.61,Americas,Ghana,ghana,2330.0,,,,,,40
56.5,35.1,0.6,Americas,Ghana,ghana,3300.0,,,,,,14
62.0,40.4,0.6,Americas,Ghana,ghana,4150.0,,,,,,14
71.9,42.3,0.6,Americas,Ghana,ghana,5930.0,,,,,,14
83.0,39.4,0.6,Americas,Ghana,ghana,7160.0,,,,,,14
100.0,50.5,0.58,Americas,Ghana,ghana,18610.0,,,,,,12
105.0,50.5,0.58,Americas,Ghana,ghana,20770.0,,,,,,12
94.6,50.5,0.5,Americas,Ghana,ghana,8630.0,,,,,,13
110.0,58.8,0.4,Americas,Ghana,ghana,11500.0,,,,,,15
112.0,40.0,0.47,Americas,Ghana,ghana,10830.0,,,,,,42
24.3,30.2,0.69,Americas,Ghana,ghana,510.0,,,,,,32
70.0,39.7,0.58,Americas,Ghana,ghana,6320.0,,,,,,12
89.0,50.0,0.57,Americas,Ghana,ghana,8900.0,,,,,,9
90.0,50.5,0.57,Americas,Ghana,ghana,12340.0,,,,,,9
7.6,11.3,0.66,Americas,Ghana,ghana,60.0,,,,,,43
26.5,26.0,0.73,Americas,Ghana,ghana,790.0,,,,,,33
12.0,17.0,0.78,Americas,Ghana,ghana,130.0,,,,,,45
73.5,45.0,0.66,Americas,Ghana,ghana,7360.0,,,,,,43
80.5,50.7,0.66,Americas,Ghana,ghana,8130.0,,,,,,43
93.0,45.0,0.66,Americas,Ghana,ghana,11730.0,,,,,,43
180.0,61.0,0.62,Americas,Ghana,ghana,70250.0,,,,,,35
23.2,9.5,0.78,Asia,IndiaCha,indiacha,343.1,1200.0,0.0,Dry,7,350,45
23.5,10.0,0.78,Asia,IndiaCha,indiacha,446.7,1200.0,0.0,Dry,7,350,45
23.8,10.5,0.78,Asia,IndiaCha,indiacha,243.3,1200.0,0.0,Dry,7,350,45
24.2,10.5,0.78,Asia,IndiaCha,indiacha,367.5,1200.0,0.0,Dry,7,350,45
31.8,15.5,0.78,Asia,IndiaCha,indiacha,454.4,1200.0,0.0,Dry,7,350,45
10.8,8.0,0.41,Asia,IndiaCha,indiacha,31.8,1200.0,0.0,Dry,7,350,22
18.7,9.0,0.41,Asia,IndiaCha,indiacha,94.0,1200.0,0.0,Dry,7,350,22
21.6,9.5,0.41,Asia,IndiaCha,indiacha,194.6,1200.0,0.0,Dry,7,350,22
29.2,11.5,0.41,Asia,IndiaCha,indiacha,418.3,1200.0,0.0,Dry,7,350,22
29.9,12.0,0.41,Asia,IndiaCha,indiacha,228.1,1200.0,0.0,Dry,7,350,22
30.2,13.0,0.41,Asia,IndiaCha,indiacha,381.8,1200.0,0.0,Dry,7,350,22
19.4,8.5,0.71,Asia,IndiaCha,indiacha,114.9,1200.0,0.0,Dry,7,350,49
12.4,6.0,0.77,Asia,IndiaCha,indiacha,64.1,1200.0,0.0,Dry,7,350,52
14.6,7.0,0.64,Asia,IndiaCha,indiacha,51.2,1200.0,0.0,Dry,7,350,38
15.2,5.5,0.73,Asia,IndiaCha,indiacha,52.7,1200.0,0.0,Dry,7,350,33
17.1,6.0,0.73,Asia,IndiaCha,indiacha,28.0,1200.0,0.0,Dry,7,350,33
18.4,6.5,0.73,Asia,IndiaCha,indiacha,71.6,1200.0,0.0,Dry,7,350,33
23.2,11.5,0.73,Asia,IndiaCha,indiacha,205.6,1200.0,0.0,Dry,7,350,33
29.6,13.5,0.73,Asia,IndiaCha,indiacha,417.7,1200.0,0.0,Dry,7,350,33
30.2,14.5,0.73,Asia,IndiaCha,indiacha,398.5,1200.0,0.0,Dry,7,350,33
34.7,17.0,0.73,Asia,IndiaCha,indiacha,554.8,1200.0,0.0,Dry,7,350,33
17.1,8.5,0.73,Asia,IndiaCha,indiacha,81.8,1200.0,0.0,Dry,7,350,33
34.0,13.0,0.73,Asia,IndiaCha,indiacha,709.7,1200.0,0.0,Dry,7,350,33
5.0,5.2,0.84,Americas,Jalisco,jalisco,7.14,,,,,,53
19.2,11.1,0.81,Americas,Jalisco,jalisco,98.33,,,,,,57
22.5,8.3,0.81,Americas,Jalisco,jalisco,88.67,,,,,,57
13.4,12.5,0.81,Americas,Jalisco,jalisco,45.3,,,,,,57
22.3,8.5,0.81,Americas,Jalisco,jalisco,152.34,,,,,,57
21.1,8.7,0.81,Americas,Jalisco,jalisco,104.51,,,,,,57
5.7,7.1,0.79,Americas,Jalisco,jalisco,15.17,,,,,,54
11.2,8.1,0.79,Americas,Jalisco,jalisco,44.45,,,,,,54
9.5,5.0,0.79,Americas,Jalisco,jalisco,14.43,,,,,,54
22.6,6.5,0.3,Americas,Jalisco,jalisco,137.37,,,,,,60
7.1,6.4,0.78,Americas,Jalisco,jalisco,14.93,,,,,,45
5.3,5.4,0.78,Americas,Jalisco,jalisco,7.92,,,,,,45
9.2,5.4,0.78,Americas,Jalisco,jalisco,13.49,,,,,,45
22.9,10.4,0.98,Americas,Jalisco,jalisco,256.31,,,,,,68
14.5,7.9,0.98,Americas,Jalisco,jalisco,86.57,,,,,,68
6.7,6.3,0.64,Americas,Jalisco,jalisco,12.95,,,,,,38
6.2,6.6,0.64,Americas,Jalisco,jalisco,10.48,,,,,,38
5.4,5.9,0.64,Americas,Jalisco,jalisco,4.66,,,,,,38
27.5,8.6,0.64,Americas,Jalisco,jalisco,58.96,,,,,,38
7.4,5.8,0.81,Americas,Jalisco,jalisco,11.34,,,,,,57
21.7,9.5,0.64,Americas,Jalisco,jalisco,85.19,,,,,,38
21.9,9.8,0.64,Americas,Jalisco,jalisco,93.7,,,,,,38
23.9,6.5,0.64,Americas,Jalisco,jalisco,46.87,,,,,,38
28.3,9.7,0.64,Americas,Jalisco,jalisco,185.22,,,,,,38
22.4,12.2,0.64,Americas,Jalisco,jalisco,151.65,,,,,,38
31.2,10.5,0.64,Americas,Jalisco,jalisco,238.98,,,,,,38
15.9,7.2,0.64,Americas,Jalisco,jalisco,41.96,,,,,,38
35.5,11.1,0.64,Americas,Jalisco,jalisco,213.27,,,,,,38
20.7,7.8,0.64,Americas,Jalisco,jalisco,70.17,,,,,,38
18.2,7.9,0.64,Americas,Jalisco,jalisco,63.3,,,,,,38
9.6,4.9,0.64,Americas,Jalisco,jalisco,21.08,,,,,,38
19.1,8.6,0.64,Americas,Jalisco,jalisco,84.72,,,,,,38
25.2,8.6,0.64,Americas,Jalisco,jalisco,138.38,,,,,,38
19.4,8.0,0.64,Americas,Jalisco,jalisco,130.15,,,,,,38
38.3,10.0,0.64,Americas,Jalisco,jalisco,231.76,,,,,,38
19.7,9.5,0.64,Americas,Jalisco,jalisco,142.4,,,,,,38
13.8,8.9,0.64,Americas,Jalisco,jalisco,60.87,,,,,,38
44.9,10.0,0.64,Americas,Jalisco,jalisco,147.15,,,,,,38
8.9,7.5,0.64,Americas,Jalisco,jalisco,20.51,,,,,,38
15.3,10.0,0.64,Americas,Jalisco,jalisco,93.81,,,,,,38
19.1,10.6,1.2,Americas,Jalisco,jalisco,135.28,,,,,,69
8.3,5.9,0.61,Americas,Jalisco,jalisco,13.24,,,,,,40
12.0,8.6,0.79,Americas,Jalisco,jalisco,31.06,,,,,,54
5.4,6.7,0.79,Americas,Jalisco,jalisco,5.53,,,,,,54
13.8,9.8,0.79,Americas,Jalisco,jalisco,35.75,,,,,,54
17.0,3.5,0.68,Americas,Jalisco,jalisco,28.22,,,,,,56
16.0,9.7,0.76,Americas,Jalisco,jalisco,61.72,,,,,,31
11.8,10.2,0.76,Americas,Jalisco,jalisco,43.98,,,,,,31
8.9,9.2,0.76,Americas,Jalisco,jalisco,23.55,,,,,,31
8.8,6.3,0.79,Americas,Jalisco,jalisco,24.53,,,,,,54
6.7,7.1,0.71,Americas,Jalisco,jalisco,16.2,,,,,,49
14.2,8.6,0.63,Americas,Jalisco,jalisco,72.91,,,,,,4
10.2,9.3,0.8,Americas,Jalisco,jalisco,49.42,,,,,,55
7.2,8.5,0.8,Americas,Jalisco,jalisco,19.72,,,,,,55
8.0,9.4,0.85,Americas,Jalisco,jalisco,20.12,,,,,,47
8.8,8.8,0.85,Americas,Jalisco,jalisco,20.33,,,,,,47
5.7,6.3,0.85,Americas,Jalisco,jalisco,7.53,,,,,,47
19.7,9.0,0.59,Americas,Jalisco,jalisco,96.48,,,,,,36
10.0,6.9,0.59,Americas,Jalisco,jalisco,12.28,,,,,,36
16.1,8.5,0.84,Americas,Jalisco,jalisco,34.11,,,,,,53
5.7,8.3,0.84,Americas,Jalisco,jalisco,9.73,,,,,,53
5.1,6.2,0.84,Americas,Jalisco,jalisco,9.23,,,,,,53
6.4,5.9,0.84,Americas,Jalisco,jalisco,5.76,,,,,,53
16.8,9.8,0.59,Americas,Jalisco,jalisco,66.75,,,,,,36
12.7,9.9,0.59,Americas,Jalisco,jalisco,52.89,,,,,,36
7.5,6.3,0.59,Americas,Jalisco,jalisco,11.22,,,,,,36
5.4,8.9,0.64,Americas,Jalisco,jalisco,11.36,,,,,,38
5.4,7.1,0.64,Americas,Jalisco,jalisco,9.35,,,,,,38
38.0,14.6,0.49,Americas,Jalisco,jalisco,285.35,,,,,,24
5.7,5.5,0.48,Americas,Jalisco,jalisco,11.26,,,,,,26
6.7,7.4,0.34,Americas,Jalisco,jalisco,4.62,,,,,,18
17.2,9.0,0.34,Americas,Jalisco,jalisco,39.27,,,,,,18
6.1,5.6,0.22,Americas,Jalisco,jalisco,4.68,,,,,,70
5.6,4.0,0.22,Americas,Jalisco,jalisco,2.33,,,,,,70
10.8,7.4,0.22,Americas,Jalisco,jalisco,21.48,,,,,,70
8.4,3.5,0.22,Americas,Jalisco,jalisco,5.67,,,,,,70
8.0,5.0,0.22,Americas,Jalisco,jalisco,6.43,,,,,,70
5.4,4.7,0.22,Americas,Jalisco,jalisco,4.08,,,,,,70
5.6,3.6,0.22,Americas,Jalisco,jalisco,2.64,,,,,,70
23.5,4.5,0.22,Americas,Jalisco,jalisco,63.9,,,,,,70
8.3,4.8,0.22,Americas,Jalisco,jalisco,6.29,,,,,,70
8.0,8.1,0.8,Americas,Jalisco,jalisco,22.55,,,,,,55
6.7,7.5,0.8,Americas,Jalisco,jalisco,14.85,,,,,,55
31.7,10.0,0.8,Americas,Jalisco,jalisco,375.22,,,,,,55
7.6,7.4,0.8,Americas,Jalisco,jalisco,13.36,,,,,,55
10.5,9.1,0.8,Americas,Jalisco,jalisco,32.92,,,,,,55
9.2,9.7,0.8,Americas,Jalisco,jalisco,28.02,,,,,,55
6.1,7.6,0.8,Americas,Jalisco,jalisco,6.42,,,,,,55
14.1,9.6,0.81,Americas,Jalisco,jalisco,94.04,,,,,,57
19.4,13.8,0.81,Americas,Jalisco,jalisco,164.41,,,,,,57
12.6,8.7,0.81,Americas,Jalisco,jalisco,50.55,,,,,,57
9.6,8.2,0.65,Americas,Jalisco,jalisco,30.03,,,,,,37
7.3,7.5,0.65,Americas,Jalisco,jalisco,15.26,,,,,,37
7.4,7.1,0.6,Americas,Jalisco,jalisco,8.64,,,,,,14
8.9,6.8,0.6,Americas,Jalisco,jalisco,16.41,,,,,,14
5.4,5.8,0.6,Americas,Jalisco,jalisco,4.79,,,,,,14
13.0,8.0,0.6,Americas,Jalisco,jalisco,44.02,,,,,,14
9.0,9.7,0.6,Americas,Jalisco,jalisco,22.9,,,,,,14
14.1,4.5,0.56,Americas,Jalisco,jalisco,48.97,,,,,,5
8.9,9.3,0.77,Americas,Jalisco,jalisco,27.84,,,,,,52
6.4,4.7,0.27,Americas,Jalisco,jalisco,2.87,,,,,,62
12.0,6.5,0.81,Americas,Jalisco,jalisco,20.57,,,,,,57
6.8,7.1,0.81,Americas,Jalisco,jalisco,5.77,,,,,,57
21.4,10.4,0.81,Americas,Jalisco,jalisco,100.89,,,,,,57
7.5,6.9,0.59,Americas,Jalisco,jalisco,11.39,,,,,,36
12.8,8.6,0.81,Americas,Jalisco,jalisco,38.9,,,,,,57
11.7,9.0,0.81,Americas,Jalisco,jalisco,46.6,,,,,,57
10.6,8.2,0.81,Americas,Jalisco,jalisco,40.31,,,,,,57
10.2,8.9,0.81,Americas,Jalisco,jalisco,36.33,,,,,,57
12.4,5.0,0.81,Americas,Jalisco,jalisco,39.06,,,,,,57
10.4,8.0,0.81,Americas,Jalisco,jalisco,43.79,,,,,,57
7.6,6.0,0.81,Americas,Jalisco,jalisco,12.34,,,,,,57
12.7,6.0,0.81,Americas,Jalisco,jalisco,40.33,,,,,,57
9.7,4.0,0.81,Americas,Jalisco,jalisco,13.95,,,,,,57
8.7,7.7,0.81,Americas,Jalisco,jalisco,20.55,,,,,,57
7.4,7.6,0.81,Americas,Jalisco,jalisco,15.57,,,,,,57
8.3,6.0,0.81,Americas,Jalisco,jalisco,26.9,,,,,,57
7.6,4.5,0.81,Americas,Jalisco,jalisco,17.19,,,,,,57
5.7,5.5,0.69,Americas,Jalisco,jalisco,5.28,,,,,,32
7.7,4.5,0.69,Americas,Jalisco,jalisco,7.19,,,,,,32
9.5,5.5,0.69,Americas,Jalisco,jalisco,19.41,,,,,,32
6.2,4.5,0.69,Americas,Jalisco,jalisco,7.6,,,,,,32
7.8,8.0,0.57,Americas,Jalisco,jalisco,4.25,,,,,,9
9.9,6.7,0.73,Americas,Jalisco,jalisco,57.87,,,,,,33
75.2,50.5,0.37,Asia,Kaliman1,kaliman,8340.57,2200.0,1.0,Moist,2,250,64
21.7,21.1,0.62,Asia,Kaliman1,kaliman,391.22,2200.0,1.0,Moist,2,250,35
38.0,34.9,0.43,Asia,Kaliman1,kaliman,878.18,2200.0,1.0,Moist,2,250,41
77.6,48.1,0.54,Asia,Kaliman1,kaliman,5302.59,2200.0,1.0,Moist,2,250,7
21.0,22.5,0.64,Asia,Kaliman1,kaliman,380.62,2200.0,1.0,Moist,2,250,38
71.3,46.2,0.38,Asia,Kaliman1,kaliman,4640.01,2200.0,1.0,Moist,2,250,20
73.0,45.8,0.49,Asia,Kaliman1,kaliman,3534.84,2200.0,1.0,Moist,2,250,24
19.2,20.8,0.55,Asia,Kaliman1,kaliman,233.12,2200.0,1.0,Moist,2,250,6
42.0,37.2,0.48,Asia,Kaliman1,kaliman,1928.37,2200.0,1.0,Moist,2,250,26
40.0,40.4,0.6,Asia,Kaliman1,kaliman,1189.05,2200.0,1.0,Moist,2,250,14
38.0,34.4,0.44,Asia,Kaliman1,kaliman,1458.6,2200.0,1.0,Moist,2,250,21
43.6,39.2,0.56,Asia,Kaliman1,kaliman,2080.28,2200.0,1.0,Moist,2,250,5
76.5,46.0,0.66,Asia,Kaliman1,kaliman,6100.94,2200.0,1.0,Moist,2,250,43
46.2,32.6,0.36,Asia,Kaliman1,kaliman,2537.03,2200.0,1.0,Moist,2,250,23
24.8,21.6,0.72,Asia,Kaliman1,kaliman,337.9,2200.0,1.0,Moist,2,250,34
25.0,28.1,0.62,Asia,Kaliman1,kaliman,486.0,2200.0,1.0,Moist,2,250,35
20.2,22.2,0.52,Asia,Kaliman1,kaliman,259.33,2200.0,1.0,Moist,2,250,11
39.0,32.0,0.69,Asia,Kaliman1,kaliman,839.27,2200.0,1.0,Moist,2,250,32
20.9,25.1,0.44,Asia,Kaliman1,kaliman,298.67,2200.0,1.0,Moist,2,250,21
24.6,20.1,0.36,Asia,Kaliman1,kaliman,328.74,2200.0,1.0,Moist,2,250,23
38.8,33.7,0.36,Asia,Kaliman1,kaliman,1410.29,2200.0,1.0,Moist,2,250,23
23.4,20.0,0.51,Asia,Kaliman1,kaliman,325.98,2200.0,1.0,Moist,2,250,10
40.4,30.9,0.5,Asia,Kaliman1,kaliman,1094.78,2200.0,1.0,Moist,2,250,13
5.4,8.6,0.59,Asia,Kaliman2,kaliman,9.76,1862.0,1.0,Moist,1,50,36
6.0,8.9,0.59,Asia,Kaliman2,kaliman,13.85,1862.0,1.0,Moist,1,50,36
6.4,12.4,0.59,Asia,Kaliman2,kaliman,20.87,1862.0,1.0,Moist,1,50,36
5.0,10.0,0.32,Asia,Kaliman2,kaliman,7.69,1862.0,1.0,Moist,1,50,17
25.4,24.4,0.5,Asia,Kaliman2,kaliman,477.72,1862.0,1.0,Moist,1,50,13
11.4,13.7,0.34,Asia,Kaliman2,kaliman,22.18,1862.0,1.0,Moist,1,50,18
25.3,26.1,0.55,Asia,Kaliman2,kaliman,550.39,1862.0,1.0,Moist,1,50,6
8.3,12.7,0.65,Asia,Kaliman2,kaliman,34.44,1862.0,1.0,Moist,1,50,37
5.6,9.1,0.64,Asia,Kaliman2,kaliman,10.69,1862.0,1.0,Moist,1,50,38
16.3,20.0,0.34,Asia,Kaliman2,kaliman,165.77,1862.0,1.0,Moist,1,50,18
19.0,18.0,0.54,Asia,Kaliman2,kaliman,177.66,1862.0,1.0,Moist,1,50,7
25.0,27.7,0.55,Asia,Kaliman2,kaliman,485.49,1862.0,1.0,Moist,1,50,6
7.1,5.0,0.36,Asia,Kaliman2,kaliman,7.56,1862.0,1.0,Moist,1,50,23
7.7,7.2,0.49,Asia,Kaliman2,kaliman,12.18,1862.0,1.0,Moist,1,50,24
5.1,9.6,0.6,Asia,Kaliman2,kaliman,7.59,1862.0,1.0,Moist,1,50,14
13.5,20.0,0.39,Asia,Kaliman2,kaliman,138.39,1862.0,1.0,Moist,1,50,19
14.8,25.0,0.72,Asia,Kaliman2,kaliman,219.88,1862.0,1.0,Moist,1,50,34
26.3,33.5,0.58,Asia,Kaliman2,kaliman,518.87,1862.0,1.0,Moist,1,50,12
64.1,43.5,0.66,Asia,Kaliman2,kaliman,7403.34,1862.0,1.0,Moist,1,50,43
22.6,24.7,0.65,Asia,Kaliman2,kaliman,443.45,1862.0,1.0,Moist,1,50,37
15.0,16.7,0.58,Asia,Kaliman2,kaliman,114.86,1862.0,1.0,Moist,1,50,12
127.0,46.5,0.8,Asia,Kaliman2,kaliman,24233.2,1862.0,1.0,Moist,1,50,55
30.1,31.9,0.5,Asia,Kaliman2,kaliman,841.28,1862.0,1.0,Moist,1,50,13
5.0,9.7,0.73,Asia,Kaliman2,kaliman,9.32,1862.0,1.0,Moist,1,50,33
36.0,27.0,0.65,Asia,Kaliman2,kaliman,1108.22,1862.0,1.0,Moist,1,50,37
20.2,24.6,0.49,Asia,Kaliman2,kaliman,277.29,1862.0,1.0,Moist,1,50,24
6.8,11.2,0.69,Asia,Kaliman2,kaliman,23.73,1862.0,1.0,Moist,1,50,32
6.9,12.7,0.69,Asia,Kaliman2,kaliman,27.65,1862.0,1.0,Moist,1,50,32
11.9,16.3,0.79,Asia,Kaliman2,kaliman,107.04,1862.0,1.0,Moist,1,50,54
15.3,17.2,0.39,Asia,Kaliman2,kaliman,74.63,1862.0,1.0,Moist,1,50,19
46.5,37.2,0.57,Asia,Kaliman2,kaliman,2234.63,1862.0,1.0,Moist,1,50,9
48.1,38.3,0.57,Asia,Kaliman2,kaliman,2353.01,1862.0,1.0,Moist,1,50,9
53.4,40.7,0.62,Asia,Kaliman2,kaliman,3760.69,1862.0,1.0,Moist,1,50,35
64.3,42.5,0.59,Asia,Kaliman2,kaliman,4749.16,1862.0,1.0,Moist,1,50,36
20.8,23.4,0.51,Asia,Kaliman2,kaliman,192.14,1862.0,1.0,Moist,1,50,10
8.4,9.5,0.36,Asia,Kaliman2,kaliman,12.78,1862.0,1.0,Moist,1,50,23
22.9,26.8,0.36,Asia,Kaliman2,kaliman,239.67,1862.0,1.0,Moist,1,50,23
5.2,9.6,0.57,Asia,Kaliman2,kaliman,8.68,1862.0,1.0,Moist,1,50,9
5.0,9.5,0.39,Asia,Kaliman2,kaliman,5.09,1862.0,1.0,Moist,1,50,19
5.1,8.9,0.71,Asia,Kaliman2,kaliman,9.54,1862.0,1.0,Moist,1,50,49
6.2,10.3,0.72,Asia,Kaliman2,kaliman,16.12,1862.0,1.0,Moist,1,50,34
10.4,13.0,0.45,Asia,Kaliman2,kaliman,35.19,1862.0,1.0,Moist,1,50,28
7.1,13.4,0.71,Asia,Kaliman2,kaliman,20.32,1862.0,1.0,Moist,1,50,49
5.7,10.5,0.62,Asia,Kaliman2,kaliman,11.97,1862.0,1.0,Moist,1,50,35
7.5,12.7,0.62,Asia,Kaliman2,kaliman,25.86,1862.0,1.0,Moist,1,50,35
5.9,9.1,0.61,Asia,Kaliman2,kaliman,11.2,1862.0,1.0,Moist,1,50,40
12.2,17.6,0.57,Asia,Kaliman2,kaliman,77.37,1862.0,1.0,Moist,1,50,9
12.2,14.8,0.45,Asia,Kaliman2,kaliman,45.61,1862.0,1.0,Moist,1,50,28
19.0,16.2,0.54,Asia,Kaliman2,kaliman,161.88,1862.0,1.0,Moist,1,50,7
5.6,8.1,0.46,Asia,Kaliman2,kaliman,6.07,1862.0,1.0,Moist,1,50,27
9.0,10.0,0.52,Asia,Kaliman2,kaliman,34.07,1862.0,1.0,Moist,1,50,11
11.6,12.3,0.53,Asia,Kaliman2,kaliman,67.42,1862.0,1.0,Moist,1,50,8
22.1,19.3,0.55,Asia,Kaliman2,kaliman,317.03,1862.0,1.0,Moist,1,50,6
9.8,15.0,0.62,Asia,Kaliman2,kaliman,50.8,1862.0,1.0,Moist,1,50,35
5.3,10.0,0.31,Asia,Kaliman2,kaliman,5.8,1862.0,1.0,Moist,1,50,44
5.6,8.8,0.42,Asia,Kaliman2,kaliman,6.45,1862.0,1.0,Moist,1,50,25
12.2,18.6,0.52,Asia,Kaliman2,kaliman,75.32,1862.0,1.0,Moist,1,50,11
29.5,30.0,0.47,Asia,Kaliman2,kaliman,980.54,1862.0,1.0,Moist,1,50,42
5.5,10.3,0.49,Asia,Kaliman2,kaliman,9.4,1862.0,1.0,Moist,1,50,24
130.5,70.7,0.81,Asia,Kaliman2,kaliman,42823.6,1862.0,1.0,Moist,1,50,57
5.1,9.7,0.4,Asia,Kaliman2,kaliman,6.02,1862.0,1.0,Moist,1,50,15
58.6,42.1,0.34,Asia,Kaliman2,kaliman,2236.89,1862.0,1.0,Moist,1,50,18
5.8,7.7,0.64,Asia,Kaliman2,kaliman,9.08,1862.0,1.0,Moist,1,50,38
5.3,7.4,0.32,Asia,Kaliman2,kaliman,3.63,1862.0,1.0,Moist,1,50,17
25.6,28.9,0.71,Asia,Kaliman2,kaliman,626.82,1862.0,1.0,Moist,1,50,49
5.4,10.3,0.67,Asia,Kaliman2,kaliman,13.31,1862.0,1.0,Moist,1,50,29
10.5,11.6,0.56,Asia,Kaliman2,kaliman,38.84,1862.0,1.0,Moist,1,50,5
12.8,12.5,0.61,Asia,Kaliman2,kaliman,82.35,1862.0,1.0,Moist,1,50,40
13.7,15.9,0.63,Asia,Kaliman2,kaliman,117.25,1862.0,1.0,Moist,1,50,4
26.9,23.9,0.64,Asia,Kaliman4,kaliman,551.95,,,,,,38
28.7,22.9,0.64,Asia,Kaliman4,kaliman,978.62,,,,,,38
7.5,12.2,0.57,Asia,Kaliman4,kaliman,29.36,,,,,,9
7.6,16.2,0.57,Asia,Kaliman4,kaliman,38.38,,,,,,9
27.7,23.6,0.57,Asia,Kaliman4,kaliman,536.64,,,,,,9
55.5,41.2,0.41,Asia,Kaliman4,kaliman,3551.82,,,,,,22
32.7,29.5,0.62,Asia,Kaliman4,kaliman,1118.71,,,,,,35
46.9,31.1,0.71,Asia,Kaliman4,kaliman,1801.3,,,,,,49
10.5,13.0,0.58,Asia,Kaliman4,kaliman,50.01,,,,,,12
41.0,33.8,0.58,Asia,Kaliman4,kaliman,1755.29,,,,,,12
63.5,36.1,0.48,Asia,Kaliman4,kaliman,4611.33,,,,,,26
18.7,19.4,0.56,Asia,Kaliman4,kaliman,239.77,,,,,,5
25.0,25.3,0.56,Asia,Kaliman4,kaliman,541.88,,,,,,5
46.2,30.6,0.82,Asia,Kaliman4,kaliman,2929.11,,,,,,50
